"insCode","dEven","daily"
"55910871837550367","20140525","20230919"
"55916539620839777","20230917","20230919"
"55924039170758349","20220906","20230919"
"55938611374544202","20081126","20230919"
"55942420731425948","20230607","20230919"
"55943815270366220","20171213","20230919"
"55944213584285723","20081126","20230919"
"55959112038778737","20230917","20230919"
"55963441389800122","20210207","20230919"
"55979741213594029","20230917","20230919"
"56006915451245411","20230917","20230919"
"56019364140041257","20081126","20230919"
"56033738624803469","20221212","20230919"
"56040335629505100","20120725","20230919"
"56115689575162246","20081126","20230919"
"56116252806979740","20230617","20230919"
"56130915871324783","20230814","20230919"
"56145524393016216","20100411","20230919"
"56230353632302032","20230607","20230919"
"56240779529754100","20090716","20230919"
"56262208197643515","20230626","20230919"
"56271726572478068","20171213","20230919"
"56301714222926714","20170201","20230919"
"56324206651661881","20230918","20230919"
"56344907495802692","20230708","20230919"
"56366970483082503","20230710","20230919"
"56375665074210467","20230917","20230919"
"56394519316354075","20081126","20230919"
"56429431740318486","20230917","20230919"
"56441765097666023","20230617","20230919"
"56449205771773651","20200929","20230919"
"56480311926779560","20230816","20230919"
"56523876503932407","20230607","20230919"
"56550776668133562","20230918","20230919"
"56572417882819500","20220730","20230919"
"56574323121551263","20230917","20230919"
"56585229755651616","20111025","20230919"
"56591881518499520","20230917","20230919"
"56656390637511014","20180721","20230919"
"56661108161921677","20210425","20230919"
"56687603998541386","20180721","20230919"
"56717416662584054","20230917","20230919"
"56738062726001817","20100411","20230919"
"56772105873719945","20211030","20230919"
"56798822689379375","20230917","20230919"
"56802926348928053","20230917","20230919"
"56820995669577571","20230918","20230919"
"56871139881800017","20230806","20230919"
"56881008607657214","20180721","20230919"
"56881993417852599","20230702","20230919"
"56883298211786806","20121016","20230919"
"56918976818189623","20180721","20230919"
"56954020142895515","20220418","20230919"
"56955187872206074","20180910","20230919"
"57005100184766878","20230628","20230919"
"57007700552650971","20230111","20230919"
"57013080981487913","20230130","20230919"
"57027493672958737","20191014","20230919"
"57076944665294912","20221212","20230919"
"57086055330734195","20230917","20230919"
"57100097091423436","20190713","20230919"
"57136379898204100","20081126","20230919"
"57139694841580593","20200526","20230919"
"57143708777958591","20190708","20230919"
"57219771314070546","20140303","20230919"
"57269023014175240","20120710","20230919"
"57273529732791251","20230918","20230919"
"57295057787011214","20230607","20230919"
"57300230097485720","20230917","20230919"
"57302886786783094","20230607","20230919"
"57309221039930244","20230917","20230919"
"57329318081089375","20171213","20230919"
"57350511580537603","20210825","20230919"
"57387658155768357","20230607","20230919"
"57395291357606965","20210914","20230919"
"57424362806755583","20230917","20230919"
"57440811889769541","20201004","20230919"
"57462267975967417","20090716","20230919"
"57474654408676379","20230607","20230919"
"57487343869808400","20221212","20230919"
"57498323844693360","20230917","20230919"
"57513265745691613","20191005","20230919"
"57524237583720590","20180721","20230919"
"57551382352708199","20230108","20230919"
"57576691407491832","20130625","20230919"
"57584978137623518","20230607","20230919"
"57585821705408565","20230515","20230919"
"57600064931636077","20230917","20230919"
"57616105980228781","20210829","20230919"
"57639364758870873","20230918","20230919"
"57714949492552862","20180721","20230919"
"57715478894469223","20100411","20230919"
"57722642338781674","20230917","20230919"
"57728534324022361","20230702","20230919"
"57731325451718490","20180721","20230919"
"57743663132185249","20221212","20230919"
"57761388729898548","20230709","20230919"
"57768102707741806","20120710","20230919"
"57789973477176391","20230828","20230919"
"57822184818053480","20230319","20230919"
"57857218314224912","20180721","20230919"
"57867164060854300","20180721","20230919"
"57875847776839336","20230917","20230919"
"57884321808046956","20180721","20230919"
"57944184894703821","20230917","20230919"
"58000772709340489","20230716","20230919"
"58024357149774390","20230918","20230919"
"58035444268544991","20230917","20230919"
"58097053240000607","20130721","20230919"
"58120226425289272","20090716","20230919"
"58134872797540565","20221212","20230919"
"58156737504740326","20150413","20230919"
"58180284328186631","20230917","20230919"
"58198007384583512","20171213","20230919"
"58208801871943418","20180721","20230919"
"58213420124226840","20081126","20230919"
"58231368623465359","20171212","20230919"
"58242024190036642","20230918","20230919"
"58330599921175874","20191014","20230919"
"58349566728384453","20171213","20230919"
"58350758724585444","20180721","20230919"
"58356374066358100","20230917","20230919"
"58358543014279572","20230917","20230919"
"58432687994606328","20180721","20230919"
"58440550086834602","20171212","20230919"
"58462435595049907","20180721","20230919"
"58474277119959628","20230702","20230919"
"58482817740704549","20230917","20230919"
"58506711606206967","20230607","20230919"
"58514988269776425","20230214","20230919"
"58602432837130018","20230917","20230919"
"58634422155366009","20220108","20230919"
"58741071099161284","20230917","20230919"
"58741156544596000","20210825","20230919"
"58787595073032545","20180721","20230919"
"58789178087946067","20220906","20230919"
"58810336532668771","20230917","20230919"
"58844198664910839","20220507","20230919"
"58852293795036597","20220906","20230919"
"58873907630765023","20230917","20230919"
"58892839837671228","20130218","20230919"
"58903026391426893","20181219","20230919"
"58914608300180328","20140721","20230919"
"58931793851445922","20230917","20230919"
"58964593134314938","20230304","20230919"
"58965710006903807","20230515","20230919"
"58999606802857888","20100411","20230919"
"58999969923044052","20230607","20230919"
"59019936263651407","20230920","20230919"
"59021777706748726","20081126","20230919"
"59061939785593482","20210530","20230919"
"59072619630145488","20120123","20230919"
"59105676994811497","20171213","20230919"
"59118826872518806","20230205","20230919"
"59123702179009481","20160206","20230919"
"59126748623623056","20220910","20230919"
"59138839020879474","20171215","20230919"
"59142194115401696","20230917","20230919"
"59154677536779461","20081126","20230919"
"59217041815333317","20230917","20230919"
"59235923797304333","20220418","20230919"
"59257772862341560","20081126","20230919"
"59266699437480384","20230917","20230919"
"59288237226302898","20171212","20230919"
"59298826747161711","20180721","20230919"
"59342912854668427","20230917","20230919"
"59399204564407321","20180721","20230919"
"59430351461797798","20180904","20230919"
"59461185672081215","20230917","20230919"
"59462881877083131","20230917","20230919"
"59463449825542330","20180721","20230919"
"59470107928175959","20230917","20230919"
"59486059679335017","20230917","20230919"
"59525964192678026","20200823","20230919"
"59598228906194285","20221212","20230919"
"59598536122397373","20230702","20230919"
"59607545337891226","20230917","20230919"
"59612098290740355","20230917","20230919"
"59618936359358279","20160209","20230919"
"59652306881376415","20230917","20230919"
"59735609117437896","20230709","20230919"
"59800986739603675","20230917","20230919"
"59816244739292046","20230717","20230919"
"59839275647597021","20230917","20230919"
"59840396165922212","20230607","20230919"
"59848307608894801","20230917","20230919"
"59866041653103343","20230917","20230919"
"59887423232292688","20230917","20230919"
"59887874326934221","20171213","20230919"
"59915902185156694","20100615","20230919"
"59921975187856916","20230917","20230919"
"59928676062949535","20120815","20230919"
"59957747873181306","20180821","20230919"
"59961449322636291","20190908","20230919"
"60001029237025200","20180721","20230919"
"60009239552750339","20230702","20230919"
"60021765857012878","20120703","20230919"
"60033291068807352","20210531","20230919"
"60033765964806119","20230911","20230919"
"60034623464276671","20140106","20230919"
"60061422939859083","20200905","20230919"
"60079434631497942","20230917","20230919"
"60089454108095077","20120711","20230919"
"60094778616664092","20230821","20230919"
"60095061789823130","20230408","20230919"
"60115610575552097","20230702","20230919"
"60162288821230099","20230917","20230919"
"60175269368801763","20081126","20230919"
"60181910460898291","20140721","20230919"
"60247433951600827","20230917","20230919"
"60276690980289841","20230716","20230919"
"60289595205403229","20230917","20230919"
"60291277831730027","20200406","20230919"
"60296871243851602","20180721","20230919"
"60326793235703126","20221212","20230919"
"60350996279289099","20230917","20230919"
"60401053338776782","20081126","20230919"
"60451823714332895","20230918","20230919"
"60523145697836739","20230917","20230919"
"60547219224791830","20221212","20230919"
"60550726993072211","20140427","20230919"
"60599922282667900","20221212","20230919"
"60610861509165508","20230917","20230919"
"60633055620418060","20230917","20230919"
"60636254726285741","20160731","20230919"
"60654872678917533","20230917","20230919"
"60703324936833468","20170304","20230919"
"60766200291064340","20230206","20230919"
"60767592882123239","20180721","20230919"
"60783654574662426","20230917","20230919"
"60797910768542050","20180721","20230919"
"60815618436835490","20180721","20230919"
"60847854898533511","20230717","20230919"
"60877313887116284","20081126","20230919"
"60887982279284651","20230917","20230919"
"60921326452225982","20120918","20230919"
"60922405920742986","20230607","20230919"
"60938976068667707","20131209","20230919"
"60943982687501009","20180721","20230919"
"60968111020776674","20111012","20230919"
"60978516449331479","20230607","20230919"
"60996885848125094","20120505","20230919"
"61024703979802025","20220906","20230919"
"61062392807810466","20210630","20230919"
"61085772216153547","20230917","20230919"
"61097581779805755","20221023","20230919"
"61102694810476197","20230917","20230919"
"61123415570859859","20230607","20230919"
"61128882423587976","20230607","20230919"
"61129444668227241","20221217","20230919"
"61145626707534466","20230607","20230919"
"61170189647376533","20220906","20230919"
"61247168213690670","20171212","20230919"
"61265100181977543","20230227","20230919"
"61276682443262105","20140817","20230919"
"61298636307861167","20230917","20230919"
"61307421808829831","20221212","20230919"
"61332057061846617","20230917","20230919"
"61355897526163116","20210630","20230919"
"61399677811943715","20191014","20230919"
"61424048886782950","20180721","20230919"
"61436127547874135","20111112","20230919"
"61469668095573716","20230918","20230919"
"61502298021562350","20120116","20230919"
"61506294208022391","20230917","20230919"
"61506473958237003","20230702","20230919"
"61581369333689993","20230111","20230919"
"61638134258699624","20150228","20230919"
"61664227282090067","20230917","20230919"
"61672349869968908","20190723","20230919"
"61703851117239241","20160410","20230919"
"61704081214633396","20221212","20230919"
"61725225143026283","20230408","20230919"
"61731388465798074","20230607","20230919"
"61769980139345346","20230607","20230919"
"61848754958448778","20171212","20230919"
"61854158515309682","20180721","20230919"
"61948819034785721","20221212","20230919"
"61951543013892913","20180721","20230919"
"61953785757685638","20190811","20230919"
"61970711726059526","20180910","20230919"
"61978257933030834","20180721","20230919"
"61978776664766359","20230917","20230919"
"61985386521682984","20171213","20230919"
"61992978919342064","20210419","20230919"
"62001406407337461","20210630","20230919"
"62012736978844991","20230702","20230919"
"62074720294882247","20171213","20230919"
"62107151670661969","20230917","20230919"
"62112755518938806","20230607","20230919"
"62113086389760694","20210906","20230919"
"62116999248163434","20180721","20230919"
"62163307327505842","20230717","20230919"
"62177651435283872","20230917","20230919"
"62194662476191982","20120107","20230919"
"62213941696841599","20210126","20230919"
"62221150547292335","20230918","20230919"
"62235397452612911","20230227","20230919"
"62239112271449482","20081126","20230919"
"62258804563636993","20230917","20230919"
"62275280734625819","20171213","20230919"
"62310858666404704","20230917","20230919"
"62335410549871018","20180721","20230919"
"62346804681275278","20230917","20230919"
"62375692110399630","20081126","20230919"
"62404730109947970","20230917","20230919"
"62408936610212305","20140105","20230919"
"62419145770078557","20150201","20230919"
"62422436072345198","20120212","20230919"
"62482979875800546","20230607","20230919"
"62510539517566517","20180721","20230919"
"62535800667941010","20200607","20230919"
"62558705479545830","20230917","20230919"
"62575434414985179","20220906","20230919"
"62603302940123327","20230917","20230919"
"62620182261149083","20091103","20230919"
"62646814643945739","20190908","20230919"
"62657468447101257","20230607","20230919"
"62674965028835750","20081126","20230919"
"62691002126902464","20171212","20230919"
"62697916952943808","20230607","20230919"
"62708526880913292","20230709","20230919"
"62716223221896257","20160705","20230919"
"62752761908615603","20171212","20230919"
"62781722479769997","20180110","20230919"
"62786156501584862","20230917","20230919"
"62810990108260391","20230917","20230919"
"62845384302495432","20220906","20230919"
"62884523179768200","20130218","20230919"
"62891440700414598","20180727","20230919"
"62952165421099192","20230917","20230919"
"62972959180501542","20100411","20230919"
"62976078864310826","20210810","20230919"
"62977319271289925","20230917","20230919"
"63084741752814852","20230917","20230919"
"63133680859553150","20180721","20230919"
"63178552116864821","20221115","20230919"
"63190039561056038","20171223","20230919"
"63212568428266707","20230607","20230919"
"63231914772162120","20220418","20230919"
"63252585459649141","20230607","20230919"
"63257581642957045","20230815","20230919"
"63283987909444823","20081126","20230919"
"63299563441010676","20180721","20230919"
"63310105340116493","20230918","20230919"
"63315013743060811","20230917","20230919"
"63348046600252401","20180721","20230919"
"63349738932971032","20221129","20230919"
"63363116407864462","20230917","20230919"
"63380098535169030","20230917","20230919"
"63407210152538984","20180721","20230919"
"63427360193892492","20081126","20230919"
"63452629875913229","20171213","20230919"
"63481599728522324","20230918","20230919"
"63499217872110599","20230917","20230919"
"63531021766590755","20230917","20230919"
"63552922113415543","20210530","20230919"
"63563137542184264","20220108","20230919"
"63570910379296908","20230917","20230919"
"63580313877463104","20230918","20230919"
"63590061786632313","20141227","20230919"
"63609792127572476","20230607","20230919"
"63679592178109910","20230917","20230919"
"63689155520282158","20171213","20230919"
"63704201144621295","20230917","20230919"
"63726643062235454","20081126","20230919"
"63792471127368810","20081126","20230919"
"63830424809501048","20230917","20230919"
"63888998422355039","20230515","20230919"
"63915926161403347","20230917","20230919"
"63916756933268752","20170304","20230919"
"63917421733088077","20230917","20230919"
"63933909647831050","20081126","20230919"
"63935385130969014","20230723","20230919"
"63950064557947536","20100411","20230919"
"63965059137798192","20230919","20230919"
"63980768579123165","20180107","20230919"
"64124003812404302","20230314","20230919"
"64147416931510702","20221212","20230919"
"64155926828410021","20230917","20230919"
"64216772923447100","20230911","20230919"
"64217006537761390","20230917","20230919"
"64277529720340548","20180721","20230919"
"64289770858657141","20230729","20230919"
"64298008532791199","20230917","20230919"
"64341992373049080","20230917","20230919"
"64358061873294912","20230918","20230919"
"64375097205269506","20230725","20230919"
"64398752936726842","20230607","20230919"
"64463015242763957","20230708","20230919"
"64485827086284311","20230918","20230919"
"64536596666647539","20230607","20230919"
"64572690242350087","20180721","20230919"
"64619251116188373","20230917","20230919"
"64635313423278212","20171213","20230919"
"64695010770758234","20190521","20230919"
"64699417405634265","20230917","20230919"
"64703398743024121","20230917","20230919"
"64705287377960972","20120919","20230919"
"64707090254488560","20230917","20230919"
"64727762793925420","20110517","20230919"
"64749875350678762","20180721","20230919"
"64753337384074507","20081126","20230919"
"64758051860621791","20230919","20230919"
"64788555130340696","20140118","20230919"
"64830219968399810","20230903","20230919"
"64842837716888827","20230917","20230919"
"64843936383937546","20230917","20230919"
"64893209460264643","20220108","20230919"
"64910575313738889","20100411","20230919"
"64933120798411539","20180721","20230919"
"64942549055019553","20230227","20230919"
"64961422995450699","20220906","20230919"
"64965125353117675","20220525","20230919"
"64973252728260903","20230917","20230919"
"64988580376499833","20111129","20230919"
"64992489520453343","20180721","20230919"
"64995030083251905","20200406","20230919"
"65004959184388996","20230917","20230919"
"65018804181564924","20230917","20230919"
"65023851436340574","20230227","20230919"
"65025801939466586","20190908","20230919"
"65041567577976981","20230917","20230919"
"65076753814657179","20230607","20230919"
"65105171282116087","20230903","20230919"
"65109705130666913","20180721","20230919"
"65122215875355555","20230917","20230919"
"65220526955159748","20170910","20230919"
"65249046611427924","20230227","20230919"
"65266756318187150","20230717","20230919"
"65274156746735225","20211218","20230919"
"65321970913593427","20230917","20230919"
"65322156370141831","20140723","20230919"
"65339948604901401","20221212","20230919"
"65362757179367923","20210912","20230919"
"65363650356110758","20180721","20230919"
"65367224352535772","20230607","20230919"
"65372898104738885","20221212","20230919"
"65399177481731892","20230607","20230919"
"65407584641468680","20180721","20230919"
"65414507129586385","20230917","20230919"
"65472108074101196","20230212","20230919"
"65490886290565185","20230917","20230919"
"65576885779918210","20220906","20230919"
"65614373112361128","20200823","20230919"
"65641863295049116","20081126","20230919"
"65658464061006386","20211222","20230919"
"65671173927025645","20230917","20230919"
"65675836323214668","20210109","20230919"
"65676208671737936","20220906","20230919"
"65730216361793532","20170304","20230919"
"65774725600261203","20230917","20230919"
"65801733033187418","20221212","20230919"
"65826018889855636","20200421","20230919"
"65836038919989820","20230111","20230919"
"65848231595385164","20190109","20230919"
"65883838195688438","20230917","20230919"
"65888228612962039","20180721","20230919"
"65890979512650954","20180721","20230919"
"65908096832561181","20081126","20230919"
"65913670626064922","20230702","20230919"
"65916883530316213","20230111","20230919"
"65932581790240568","20230918","20230919"
"65985619452718369","20220906","20230919"
"65986638607018835","20190513","20230919"
"65996297871759754","20221212","20230919"
"65999092673039059","20230917","20230919"
"66017397299787592","20210630","20230919"
"66021783818850713","20230917","20230919"
"66036975502302203","20230227","20230919"
"66105959479616770","20230429","20230919"
"66127247173352975","20230917","20230919"
"66130788425543684","20221212","20230919"
"66142616039907394","20230917","20230919"
"66157884725832683","20230702","20230919"
"66183408418816482","20210718","20230919"
"66191028275418950","20210710","20230919"
"66210395067138534","20230917","20230919"
"66224268885633419","20230607","20230919"
"66234625721697786","20171213","20230919"
"66240430785255272","20230227","20230919"
"66252526996639483","20230710","20230919"
"66295665969375744","20230917","20230919"
"66315581735594751","20230917","20230919"
"66328282719975790","20081126","20230919"
"66334522337525129","20180721","20230919"
"66392428513513921","20170910","20230919"
"66424163876658304","20230917","20230919"
"66449836435550405","20120619","20230919"
"66450490505950110","20230917","20230919"
"66456062140680461","20230917","20230919"
"66492965118417192","20180721","20230919"
"66514709341259550","20230917","20230919"
"66534679450109532","20120903","20230919"
"66546619320950880","20191014","20230919"
"66599109405217136","20230917","20230919"
"66623036435820019","20190908","20230919"
"66630516232885208","20230111","20230919"
"66643284949247248","20230917","20230919"
"66668962036864944","20220108","20230919"
"66682662312253625","20220906","20230919"
"66687959964607107","20230607","20230919"
"66701874099226162","20230917","20230919"
"66721204145017523","20220906","20230919"
"66726992874614788","20230917","20230919"
"66733343177003497","20171213","20230919"
"66766792660974984","20230918","20230919"
"66772024744156373","20230917","20230919"
"66790687790437196","20180721","20230919"
"66815673654619214","20150819","20230919"
"66818022341772870","20230702","20230919"
"66830065858417081","20230917","20230919"
"66842081487196389","20181211","20230919"
"66862855436943996","20220418","20230919"
"66896068357534899","20221212","20230919"
"66974398910717440","20230902","20230919"
"66991919802409760","20200205","20230919"
"67030488744129337","20230917","20230919"
"67059303301834130","20180721","20230919"
"67073295895957349","20211226","20230919"
"67076027130284998","20230502","20230919"
"67083516977047564","20201101","20230919"
"67093405131120717","20091103","20230919"
"67126881188552864","20230917","20230919"
"67130298613737946","20171213","20230919"
"67170215467608124","20230917","20230919"
"67205438292564739","20220418","20230919"
"67206358287598044","20230917","20230919"
"67213778593531096","20230917","20230919"
"67223870501587101","20220730","20230919"
"67293053847780742","20180912","20230919"
"67327029014085707","20230918","20230919"
"67337799462256399","20171213","20230919"
"67339918564539048","20081126","20230919"
"67422066034966650","20140311","20230919"
"67424359693542598","20211009","20230919"
"67491163253346186","20220828","20230919"
"67522512921942106","20220906","20230919"
"67526366820181168","20180721","20230919"
"67535111875054076","20180721","20230919"
"67547757040801144","20081126","20230919"
"67612261115225625","20230729","20230919"
"67621826314697621","20100411","20230919"
"67675656072510693","20230227","20230919"
"67682387713029178","20230111","20230919"
"67690708346979840","20230917","20230919"
"67717913151786055","20230813","20230919"
"67744724115735698","20211222","20230919"
"67757256780375279","20130608","20230919"
"67848668655856416","20230607","20230919"
"67860847807098194","20180721","20230919"
"67947571227001437","20230903","20230919"
"67965884006655065","20180811","20230919"
"67979306676078989","20230530","20230919"
"67988012428906654","20230917","20230919"
"68002468728896305","20171213","20230919"
"68033471168853004","20230917","20230919"
"68035927975704426","20230917","20230919"
"68102953053087817","20120523","20230919"
"68109756920100427","20230607","20230919"
"68117765376081366","20230917","20230919"
"68134183978822839","20171213","20230919"
"68151613203549690","20180721","20230919"
"68203878405672734","20230227","20230919"
"68215194515227175","20130625","20230919"
"68215656200943332","20180721","20230919"
"68231984905144960","20210116","20230919"
"68250192165442911","20220906","20230919"
"68310039013169261","20230723","20230919"
"68337207779130851","20180721","20230919"
"68371094230020017","20180721","20230919"
"68401823142877063","20230702","20230919"
"68404094821755424","20230717","20230919"
"68429446337737591","20230607","20230919"
"68437109220917664","20200120","20230919"
"68458335399886534","20220906","20230919"
"68485420419566883","20220822","20230919"
"68488673556087148","20230918","20230919"
"68508064384550494","20230905","20230919"
"68517032834363488","20230917","20230919"
"68604686987554533","20200218","20230919"
"68626042454281601","20230607","20230919"
"68629328102697289","20191014","20230919"
"68635710163497089","20230917","20230919"
"68644622102682218","20230917","20230919"
"68703340349873109","20081126","20230919"
"68708769838923502","20171213","20230919"
"68725299442421022","20230607","20230919"
"68798377122760225","20210120","20230919"
"68870496728320072","20230917","20230919"
"68882686368743821","20230809","20230919"
"68890878790107680","20220803","20230919"
"68902730683412061","20230607","20230919"
"68909035712962732","20230917","20230919"
"68923188291458394","20180721","20230919"
"68931850646832531","20230917","20230919"
"68941822863885255","20230918","20230919"
"68954282072063365","20201102","20230919"
"68980134713666314","20180721","20230919"
"68986971854582865","20081126","20230919"
"68988189377087383","20081126","20230919"
"68994573424108746","20220625","20230919"
"68995806996389257","20180721","20230919"
"69018118187907177","20210207","20230919"
"69067576215760005","20220906","20230919"
"69090868458637360","20230918","20230919"
"69143674941561637","20230917","20230919"
"69157168851466086","20190908","20230919"
"69171897374421261","20230917","20230919"
"69192306313524921","20230607","20230919"
"69259498999037661","20100411","20230919"
"69269812100441623","20151111","20230919"
"69306841376553334","20171212","20230919"
"69346121151684830","20230607","20230919"
"69346390742938952","20081126","20230919"
"69375777591993444","20210908","20230919"
"69377916525018465","20220125","20230919"
"69399924050316081","20230702","20230919"
"69446612239102459","20230917","20230919"
"69454539056549106","20230917","20230919"
"69456730984618304","20200425","20230919"
"69465793209205703","20180721","20230919"
"69472361926040823","20230917","20230919"
"69480067550209022","20230607","20230919"
"69510360544638186","20180721","20230919"
"69540585676934415","20230917","20230919"
"69569067443305938","20180721","20230919"
"69649888650603036","20230717","20230919"
"69685517156367976","20230717","20230919"
"69706833029046389","20230128","20230919"
"69719691092117836","20180721","20230919"
"69723868583662174","20220906","20230919"
"69751716140683176","20081126","20230919"
"69765794489773800","20170304","20230919"
"69810533856330073","20200725","20230919"
"69817338460284329","20230917","20230919"
"69847139870135237","20230917","20230919"
"69848800705652106","20100418","20230919"
"69858202392669780","20200520","20230919"
"69882333653254165","20230717","20230919"
"69885094622785625","20100411","20230919"
"69904617508102874","20230917","20230919"
"69932667409721265","20171212","20230919"
"69994636304448345","20180721","20230919"
"70071965830997187","20230607","20230919"
"70077233737515808","20171212","20230919"
"70077718812239609","20221212","20230919"
"70083717070287111","20200726","20230919"
"70131166122617924","20180721","20230919"
"70132433125268787","20170419","20230919"
"70182042170887716","20081126","20230919"
"70213691654258282","20200804","20230919"
"70219663893822560","20230917","20230919"
"70235146834251308","20180721","20230919"
"70263795999808925","20081126","20230919"
"70270965300262393","20230917","20230919"
"70285718545443099","20221212","20230919"
"70289374539527245","20230917","20230919"
"70309338813767186","20230917","20230919"
"70335773040403695","20220418","20230919"
"70352803009101806","20160731","20230919"
"70391097626818082","20230917","20230919"
"70474983732269112","20230917","20230919"
"70478735089816939","20120808","20230919"
"70480481633645190","20211009","20230919"
"70498485598181604","20230917","20230919"
"70508258744702923","20110710","20230919"
"70528526190252660","20211009","20230919"
"70541934393301867","20230227","20230919"
"70595828753641750","20230227","20230919"
"70657803623349012","20211009","20230919"
"70676255184424816","20081126","20230919"
"70696964391514109","20081204","20230919"
"70698996132397388","20230625","20230919"
"70718604552494663","20180721","20230919"
"70724544762683679","20170304","20230919"
"70841787274602388","20180721","20230919"
"70849059438036431","20120730","20230919"
"70857753254366186","20230917","20230919"
"70883594945615893","20230917","20230919"
"70884918776822518","20230607","20230919"
"70885929611298658","20200823","20230919"
"70934270174405743","20230917","20230919"
"70967527013451633","20220525","20230919"
"70989890248767040","20180721","20230919"
"71054358604957484","20180721","20230919"
"71068313834275501","20230917","20230919"
"71076372178147339","20230702","20230919"
"71086267369556869","20180721","20230919"
"71116782156928366","20190908","20230919"
"71186910349639777","20220125","20230919"
"71208440662682926","20100411","20230919"
"71258889045038620","20230607","20230919"
"71281455914456043","20230917","20230919"
"71288981665923693","20140721","20230919"
"71290297158948749","20230917","20230919"
"71293879558029922","20120612","20230919"
"71303900718772501","20200607","20230919"
"71335098849021006","20230917","20230919"
"71343531823156021","20120916","20230919"
"71417521805138182","20230607","20230919"
"71429146297698274","20230520","20230919"
"71431562879391678","20140721","20230919"
"71455433444520533","20081126","20230919"
"71455937258130874","20230607","20230919"
"71479348014961494","20230607","20230919"
"71483646978964608","20230917","20230919"
"71492985674836424","20090716","20230919"
"71499289762741257","20140708","20230919"
"71510396252618330","20230917","20230919"
"71523986304961239","20230917","20230919"
"71577346467108601","20221212","20230919"
"71591568822900804","20230326","20230919"
"71601274953984874","20160410","20230919"
"71611458122348463","20211218","20230919"
"71633717330353903","20190908","20230919"
"71658763221550774","20150512","20230919"
"71660022674703810","20180721","20230919"
"71665987033532474","20221203","20230919"
"71666521540545716","20230917","20230919"
"71672399601682259","20220906","20230919"
"71704845530629737","20171212","20230919"
"71744682148776880","20230917","20230919"
"71756156794073862","20100411","20230919"
"71758511001096824","20230917","20230919"
"71772000724177515","20210207","20230919"
"71811061818706620","20180926","20230919"
"71820158692435620","20230607","20230919"
"71825935662112366","20081126","20230919"
"71837584843428490","20140721","20230919"
"71843282162462661","20230702","20230919"
"71856634742001725","20230917","20230919"
"71901111301490182","20190608","20230919"
"71940289140470830","20081126","20230919"
"71944697706421313","20090716","20230919"
"71945594172117613","20230423","20230919"
"71957984642204570","20230917","20230919"
"71980027636215726","20230207","20230919"
"71986390061229445","20230702","20230919"
"72002976013856737","20171212","20230919"
"72020135886048576","20081126","20230919"
"72044846109864381","20230917","20230919"
"72052393871894367","20140701","20230919"
